Name;WMC;DIT;NOCC;CBO;RFC;LCOM;WMC*;NOM;MPC;DAC;SIZE1;SIZE2;DSC;NOH;ANA;DAM;DCC;CAMC;MOA;MFA;NOP;CIS;NOM;Reusability;Flexibility;Understandability;Functionality;Extendibility;Effectiveness;FanIn
teammates.ui.webapi.QueryLogsAction;4.0;2;0;13.0;40.0;6.0;2.799999952316284;4.0;53;0;122;6;1.0;0;1.0;1.0;13.0;0.25;0.0;0.8974359;0.0;1.0;4.0;1.0625;0.25;-1.5675000000000001;0.47;0.9487179517745972;0.579487180709839;0
teammates.ui.webapi.DeleteStudentAction;3.0;2;0;7.0;14.0;3.0;2.0;3.0;10;0;41;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.Action;23.0;1;62;94.0;0.0;0.0;0.0;23.0;0;0;0;0;1.0;1;0.0;0.14285715;0.0;0.0;0.0;0.0;3.0;12.0;23.0;6.5;1.5357142873108387;-8.862857140749695;3.7400000000000007;1.5;0.6285714298486711;94
teammates.ui.webapi.GetSessionResponseStatsAction;3.0;2;0;7.0;13.0;3.0;1.0;3.0;11;0;27;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.StudentSearchIndexingWorkerAction;1.0;2;0;4.0;5.0;0.0;0.5;1.0;4;0;15;1;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.InstructorSearchIndexingWorkerAction;1.0;2;0;4.0;5.0;0.0;0.5;1.0;4;0;15;1;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.UnpublishFeedbackSessionAction;3.0;2;0;10.0;19.0;3.0;1.25;3.0;17;1;44;4;1.0;0;1.0;1.0;10.0;-1000;1.0;0.9166667;0.0;1.0;3.0;0.75;0.75;-1.6500000000000001;0.32;0.9583333432674408;0.7833333373069764;0
teammates.ui.webapi.GetCourseAction;3.0;2;0;8.0;16.0;3.0;2.25;3.0;20;0;46;3;1.0;0;1.0;-1000;8.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.FeedbackSessionUnpublishedEmailWorkerAction;1.0;2;0;9.0;14.0;0.0;1.0;1.0;13;1;25;2;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.webapi.UpdateInstructorPrivilegeAction;3.0;2;0;14.0;26.0;3.0;1.0;3.0;23;1;48;4;1.0;0;1.0;1.0;14.0;-1000;1.0;0.9166667;0.0;1.0;3.0;0.75;0.75;-1.6500000000000001;0.32;0.9583333432674408;0.7833333373069764;0
teammates.ui.webapi.DeleteStudentsAction;3.0;2;0;6.0;11.0;3.0;1.0;3.0;6;0;22;3;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.SendErrorReportAction;4.0;2;0;6.0;15.0;6.0;0.800000011920929;4.0;10;1;27;5;1.0;0;1.0;1.0;6.0;0.25;1.0;0.8918919;0.0;1.0;4.0;1.0625;0.75;-1.5675000000000001;0.47;0.9459459483623505;0.7783783793449403;0
teammates.ui.webapi.GetNationalitiesAction;3.0;2;0;4.0;7.0;3.0;0.75;3.0;1;0;13;3;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetFeedbackSessionAction;3.0;3;0;10.0;19.0;3.0;3.75;3.0;24;0;61;3;1.0;0;1.0;-1000;10.0;-1000;0.0;0.93333334;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9666666686534882;0.18666666746139526;0
teammates.ui.webapi.GetOngoingSessionsAction;2.0;2;0;7.0;20.0;1.0;2.3333332538604736;2.0;22;0;95;2;1.0;0;1.0;-1000;7.0;0.5;0.0;0.9459459;0.0;1.0;2.0;1.125;-0.25;-1.485;0.5;0.972972959280014;0.18918918371200563;0
teammates.ui.webapi.FeedbackSessionPublishedRemindersAction;1.0;2;0;6.0;7.0;0.0;0.5;1.0;5;0;10;1;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.FeedbackSessionRemindParticularUsersEmailWorkerAction;1.0;2;0;9.0;15.0;0.0;2.0;1.0;14;1;39;2;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.webapi.GetHasResponsesAction;4.0;2;0;10.0;32.0;6.0;3.4000000953674316;4.0;54;0;121;4;1.0;0;1.0;-1000;10.0;-1000;0.0;0.8918919;0.0;1.0;4.0;0.75;-0.25;-2.64;0.32;0.9459459483623505;0.1783783793449402;0
teammates.ui.webapi.BasicCommentSubmissionAction;4.0;3;4;13.0;20.0;6.0;1.7999999523162842;4.0;20;0;37;5;1.0;0;1.0;0.0;9.0;0.35;0.0;0.9130435;0.0;0.0;4.0;0.5875;0.0;-1.8645;0.262;0.95652174949646;0.38260869979858403;4
teammates.ui.webapi.GetFeedbackSessionsAction;3.0;2;0;11.0;37.0;3.0;4.75;3.0;53;0;101;3;1.0;0;1.0;-1000;11.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.UpdateFeedbackQuestionAction;3.0;2;0;13.0;60.0;3.0;1.5;3.0;59;0;73;3;1.0;0;1.0;-1000;13.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetStudentProfileAction;3.0;2;0;12.0;20.0;3.0;3.0;3.0;20;0;68;5;1.0;0;1.0;1.0;12.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;0.25;-1.6500000000000001;0.32;0.9583333432674408;0.5833333373069763;0
teammates.ui.webapi.GetCoursesAction;7.0;2;0;9.0;38.0;21.0;2.0;7.0;32;0;76;7;1.0;0;1.0;-1000;9.0;0.2857142857142857;0.0;0.825;0.0;1.0;7.0;1.0714285714285714;-0.25;-3.205714285714286;0.4742857142857143;0.9124999940395355;0.16499999761581421;0
teammates.ui.webapi.CreateFeedbackResponseCommentAction;3.0;4;0;22.0;62.0;3.0;4.25;3.0;81;0;165;3;1.0;0;1.0;-1000;22.0;-1000;0.0;0.93877554;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9693877696990967;0.18775510787963867;0
teammates.ui.webapi.DeleteAccountAction;1.0;2;0;5.0;6.0;0.0;1.0;1.0;4;0;9;1;1.0;0;1.0;-1000;5.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.ImageResult;2.0;2;0;1.0;6.0;1.0;1.5;2.0;2;0;17;3;1.0;0;1.0;1.0;1.0;0.5;0.0;0.8666667;0.0;1.0;2.0;1.125;0.25;-0.825;0.5;0.9333333373069763;0.5733333349227906;0
teammates.ui.webapi.UnauthorizedAccessException;1.0;1;0;68.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;1.0;0.75;0.25;-0.66;0.32;0.0;0.2;68
teammates.ui.webapi.GetCourseJoinStatusAction;6.0;2;0;6.0;20.0;15.0;1.5714285373687744;6.0;10;0;39;6;1.0;0;1.0;-1000;6.0;0.25;0.0;0.84615386;0.0;1.0;6.0;1.0625;-0.25;-2.8875;0.47;0.9230769276618958;0.1692307710647583;0
teammates.ui.webapi.GetActionClassesAction;3.0;2;0;4.0;12.0;3.0;1.0;3.0;8;0;17;3;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.ActionResult;2.0;1;2;6.0;4.0;1.0;1.0;2.0;0;0;6;3;1.0;1;0.0;1.0;0.0;0.5;0.0;0.0;1.0;2.0;2.0;1.625;0.75;-0.8250000000000001;1.16;0.5;0.4;6
teammates.ui.webapi.UpdateFeedbackResponseCommentAction;3.0;4;0;19.0;54.0;3.0;4.25;3.0;67;0;133;3;1.0;0;1.0;-1000;19.0;-1000;0.0;0.93877554;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9693877696990967;0.18775510787963867;0
teammates.ui.webapi.FeedbackSessionOpeningSoonRemindersAction;1.0;2;0;9.0;13.0;0.0;0.5;1.0;11;1;21;2;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.webapi.ArchiveCourseAction;3.0;2;0;9.0;15.0;3.0;0.75;3.0;10;1;31;4;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9166667;0.0;1.0;3.0;0.75;0.75;-1.6500000000000001;0.32;0.9583333432674408;0.7833333373069764;0
teammates.ui.webapi.ActionMappingException;1.0;1;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;1.0;0.75;0.25;-0.66;0.32;0.0;0.2;1
teammates.ui.webapi.SendJoinReminderEmailAction;3.0;2;0;9.0;18.0;3.0;2.75;3.0;20;0;75;3;1.0;0;1.0;-1000;9.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetStudentsAction;3.0;2;0;8.0;18.0;3.0;1.5;3.0;14;0;38;3;1.0;0;1.0;-1000;8.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.DeleteFeedbackSessionAction;3.0;2;0;7.0;12.0;3.0;0.75;3.0;9;0;23;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetAuthInfoAction;4.0;2;0;6.0;13.0;6.0;1.600000023841858;4.0;13;0;53;4;1.0;0;1.0;-1000;6.0;0.25;0.0;0.8918919;0.0;2.0;4.0;1.5625;-0.25;-2.2275;0.69;0.9459459483623505;0.1783783793449402;0
teammates.ui.webapi.CreateFeedbackQuestionAction;3.0;2;0;13.0;41.0;3.0;1.25;3.0;39;0;54;3;1.0;0;1.0;-1000;13.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetFeedbackSessionSubmittedGiverSetAction;3.0;2;0;6.0;11.0;3.0;0.75;3.0;8;0;26;3;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.FeedbackSessionResendPublishedEmailWorkerAction;1.0;2;0;9.0;13.0;0.0;1.5;1.0;12;1;33;2;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.webapi.BinFeedbackSessionAction;3.0;2;0;7.0;13.0;3.0;0.75;3.0;10;0;29;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.RegenerateInstructorKeyAction;2.0;2;0;8.0;13.0;1.0;0.6666666865348816;2.0;10;0;32;6;1.0;0;1.0;0.75;8.0;0.5;0.0;0.9459459;0.0;1.0;2.0;1.125;0.1875;-0.9075;0.5;0.972972959280014;0.5391891837120056;0
teammates.ui.webapi.RemindFeedbackSessionSubmissionAction;3.0;2;0;12.0;15.0;3.0;1.0;3.0;14;0;36;3;1.0;0;1.0;-1000;12.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.InstructorCourseJoinEmailWorkerAction;1.0;2;0;6.0;10.0;0.0;2.5;1.0;10;0;38;1;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.CreateFeedbackSessionAction;4.0;2;0;23.0;77.0;6.0;1.0;4.0;79;1;95;5;1.0;0;1.0;1.0;23.0;0.25;1.0;0.8918919;0.0;1.0;4.0;1.0625;0.75;-1.5675000000000001;0.47;0.9459459483623505;0.7783783793449403;0
teammates.ui.webapi.GetSessionResultsAction;4.0;2;0;14.0;32.0;6.0;3.5999999046325684;4.0;39;0;89;4;1.0;0;1.0;-1000;14.0;0.25;0.0;0.8918919;0.0;1.0;4.0;1.0625;-0.25;-2.2275;0.47;0.9459459483623505;0.1783783793449402;0
teammates.ui.webapi.GetFeedbackSessionLogsAction;4.0;2;0;12.0;36.0;6.0;2.799999952316284;4.0;45;0;103;4;1.0;0;1.0;-1000;12.0;0.25;0.0;0.8918919;0.0;1.0;4.0;1.0625;-0.25;-2.2275;0.47;0.9459459483623505;0.1783783793449402;0
teammates.ui.webapi.UpdateStudentAction;4.0;2;0;17.0;42.0;6.0;1.600000023841858;4.0;53;0;85;8;1.0;0;1.0;0.75;17.0;0.25;0.0;0.8918919;0.0;1.0;4.0;1.0625;0.1875;-1.6500000000000001;0.47;0.9459459483623505;0.5283783793449403;0
teammates.ui.webapi.EntityNotFoundException;0.0;1;0;0.0;0.0;-1.0;-1000;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;0
teammates.ui.webapi.DeleteFeedbackQuestionAction;3.0;2;0;8.0;15.0;3.0;1.0;3.0;11;0;26;3;1.0;0;1.0;-1000;8.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.DeleteDataBundleAction;3.0;2;0;7.0;10.0;3.0;1.0;3.0;4;0;16;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.DeleteStudentProfilePictureAction;3.0;2;0;7.0;12.0;3.0;1.75;3.0;8;0;26;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GenerateEmailAction;1.0;2;0;5.0;11.0;0.0;3.0;1.0;13;0;33;1;1.0;0;1.0;-1000;5.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.ActionFactory;3.0;1;0;2.0;6.0;1.0;2.0;3.0;1;0;35;8;1.0;0;0.0;0.8;2.0;0.5555555555555556;0.0;0.0;0.0;1.0;3.0;1.1388888888888888;0.20000000298023224;-0.8726666627327602;0.5066666666666667;0.0;0.1600000023841858;0
teammates.ui.webapi.BinCourseAction;3.0;2;0;7.0;12.0;3.0;1.0;3.0;8;0;26;3;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.GetInstructorsAction;3.0;2;0;11.0;33.0;3.0;2.75;3.0;36;0;77;3;1.0;0;1.0;-1000;11.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.InvalidOperationException;0.0;1;0;14.0;0.0;-1.0;-1000;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;14
teammates.ui.webapi.DatastoreBackupAction;1.0;2;0;4.0;4.0;0.0;2.0;1.0;3;1;49;2;1.0;0;1.0;1.0;4.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.webapi.CreateInstructorAction;4.0;2;0;14.0;34.0;6.0;1.399999976158142;4.0;31;0;68;4;1.0;0;1.0;-1000;14.0;0.25;0.0;0.8918919;0.0;1.0;4.0;1.0625;-0.25;-2.2275;0.47;0.9459459483623505;0.1783783793449402;0
teammates.ui.webapi.DowngradeAccountAction;1.0;2;0;4.0;4.0;0.0;0.5;1.0;2;0;12;1;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.DeleteCourseAction;3.0;2;0;6.0;11.0;3.0;1.0;3.0;6;0;22;3;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9166667;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9583333432674408;0.18333333730697632;0
teammates.ui.webapi.StudentCourseJoinEmailWorkerAction;1.0;2;0;6.0;9.0;0.0;1.5;1.0;8;0;21;1;1.0;0;1.0;-1000;6.0;-1000;0.0;0.9722222;0.0;1.0;1.0;0.75;-0.25;-1.6500000000000001;0.32;0.9861111044883728;0.19444444179534914;0
teammates.ui.webapi.UpdateFeedbackSessionAction;3.0;2;0;14.0;35.0;3.0;0.75;3.0;36;1;57;4;1.0;0;1.0;1.0;14.0;-1000;1.0;0.9166667;0.0;1.0;3.0;0.75;0.75;-1.6500000000000001;0.32;0.9583333432674408;0.7833333373069764;0
teammates.ui.webapi.JoinCourseAction;6.0;2;0;10.0;29.0;13.0;1.2857142686843872;6.0;21;1;66;7;1.0;0;1.0;1.0;10.0;0.3333333333333333;1.0;0.84615386;0.0;1.0;6.0;1.0833333333333335;0.75;-2.1999999999999997;0.48;0.9230769276618958;0.7692307710647583;0
teammates.ui.webapi.GetFeedbackResponsesAction;3.0;3;0;13.0;31.0;3.0;3.25;3.0;35;0;73;3;1.0;0;1.0;-1000;13.0;-1000;0.0;0.93333334;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9666666686534882;0.18666666746139526;0
teammates.ui.webapi.FeedbackSessionRemindEmailWorkerAction;1.0;2;0;9.0;15.0;0.0;1.5;1.0;16;1;37;2;1.0;0;1.0;1.0;9.0;-1000;1.0;0.9722222;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9861111044883728;0.7944444417953492;0
teammates.ui.servlets.AuthServlet;6.0;1;4;4.0;4.0;1.0;1.0;6.0;0;0;8;4;1.0;1;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;6.0;0.75;0.25;-2.31;0.54;0.0;0.2;4
teammates.ui.servlets.WebPageServlet;1.0;1;0;0.0;2.0;0.0;1.0;1.0;0;1;15;2;1.0;0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.25;0.75;0.0;0.5599999999999999;0.0;0.4;0
teammates.ui.servlets.LegacyUrlMapper;1.0;1;0;0.0;2.0;0.0;6.0;1.0;0;1;93;2;1.0;0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.25;0.75;0.0;0.5599999999999999;0.0;0.4;0
teammates.ui.servlets.DevServerLoginServlet;2.0;3;0;2.0;5.0;1.0;2.6666667461395264;2.0;1;0;47;2;1.0;0;1.0;-1000;2.0;1.0;0.0;0.0;0.0;2.0;2.0;1.75;-0.25;-1.32;0.78;0.5;0.0;0
teammates.ui.servlets.WebSecurityHeaderFilter;3.0;1;0;0.0;6.0;3.0;0.75;3.0;0;0;22;5;1.0;0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;3.0;3.0;2.083333333333333;0.25;-0.8800000000000001;0.92;0.0;0.2;0
teammates.ui.servlets.RequestTraceFilter;4.0;1;0;0.0;8.0;6.0;1.600000023841858;4.0;0;1;76;5;1.0;0;0.0;1.0;0.0;0.25;1.0;0.0;0.0;3.0;4.0;2.0625;0.75;-1.2375;0.91;0.0;0.4;0
teammates.ui.servlets.OAuth2CallbackServlet;2.0;3;0;1.0;4.0;0.0;3.0;2.0;0;1;81;3;1.0;0;1.0;1.0;1.0;0.75;1.0;0.0;0.0;0.0;2.0;0.6875;0.75;-0.7425;0.31;0.5;0.6000000000000001;0
teammates.ui.servlets.OriginCheckFilter;6.0;1;0;2.0;16.0;15.0;2.7142856121063232;6.0;8;1;106;9;1.0;0;0.0;1.0;2.0;0.21428571428571427;1.0;0.0;0.0;3.0;6.0;2.053571428571429;0.75;-1.9092857142857143;0.9057142857142857;0.0;0.4;0
teammates.ui.servlets.LoginServlet;1.0;3;0;1.0;2.0;0.0;2.0;1.0;0;1;32;2;1.0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.25;0.75;-0.33;0.5599999999999999;0.5;0.6000000000000001;0
teammates.ui.servlets.AuthServlet.AuthState;2.0;1;0;0.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;2.0;0.75;0.25;-0.99;0.32;0.0;0.2;0
teammates.ui.servlets.WebApiServlet;7.0;1;0;0.0;14.0;19.0;1.25;7.0;0;1;99;8;1.0;0;0.0;1.0;0.0;0.4857142857142857;1.0;0.0;0.0;4.0;7.0;2.6214285714285714;0.75;-2.149714285714286;1.1582857142857144;0.0;0.4;0
teammates.ui.servlets.LogoutServlet;1.0;3;0;1.0;2.0;0.0;1.0;1.0;0;1;15;2;1.0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.25;0.75;-0.33;0.5599999999999999;0.5;0.6000000000000001;0
teammates.ui.servlets.HealthCheckServlet;1.0;1;0;0.0;2.0;0.0;0.5;1.0;0;0;5;1;1.0;0;0.0;-1000;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.25;-0.25;-0.66;0.5599999999999999;0.0;-0.2;0
teammates.ui.request.FeedbackQuestionBasicRequest;23.0;1;2;12.0;60.0;191.0;1.4583333730697632;23.0;29;0;149;35;1.0;0;1.0;1.0;7.0;0.07065217391304347;4.0;0.3611111;0.0;22.0;23.0;11.517663043478262;2.25;-7.8966847826086966;5.068478260869565;0.6805555522441864;1.2722222208976748;5
teammates.ui.request.FeedbackResponseCommentUpdateRequest;0.0;2;0;1.0;0.0;-1.0;-1000;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;0
teammates.ui.request.CourseCreateRequest;3.0;3;0;4.0;8.0;0.0;0.75;3.0;2;0;12;4;1.0;0;1.0;1.0;3.0;0.3333333333333333;0.0;0.85714287;0.0;3.0;3.0;2.083333333333333;0.25;-1.21;0.92;0.9285714328289032;0.5714285731315614;1
teammates.ui.request.FeedbackSessionBasicRequest;19.0;1;2;8.0;41.0;127.0;1.399999976158142;19.0;14;0;102;29;1.0;0;1.0;1.0;4.0;0.08771929824561403;2.0;0.40625;0.0;19.0;19.0;10.021929824561404;1.25;-6.571052631578948;4.410526315789473;0.703125;0.8812500000000001;4
teammates.ui.request.InstructorPrivilegeUpdateRequest;3.0;2;0;4.0;7.0;0.0;0.75;3.0;1;1;11;4;1.0;0;1.0;1.0;3.0;0.3333333333333333;1.0;0.8125;0.0;3.0;3.0;2.083333333333333;0.75;-1.21;0.92;0.90625;0.7625000000000001;1
teammates.ui.request.FeedbackResponseCommentBasicRequest;5.0;1;2;6.0;16.0;8.0;2.4000000953674316;5.0;7;0;39;8;1.0;0;1.0;1.0;2.0;0.2;0.0;0.7222222;0.0;4.0;5.0;2.55;0.25;-1.9140000000000001;1.124;0.8611111044883728;0.5444444417953491;4
teammates.ui.request.FeedbackResponsesRequest.FeedbackResponseRequest;3.0;2;0;4.0;8.0;0.0;1.0;3.0;3;1;13;5;1.0;0;1.0;1.0;3.0;-1000;1.0;0.8125;0.0;3.0;3.0;1.75;0.75;-1.6500000000000001;0.76;0.90625;0.7625000000000001;1
teammates.ui.request.StudentsEnrollRequest;8.0;2;0;4.0;24.0;26.0;1.0;8.0;19;0;20;5;2.0;0;1.0;1.0;3.0;-1000;0.0;0.8666667;0.0;8.0;8.0;4.75;0.25;-3.6300000000000003;2.08;0.9333333373069763;0.5733333349227906;1
teammates.ui.request.CourseBasicRequest;5.0;2;2;7.0;11.0;0.0;0.8333333134651184;5.0;2;0;19;7;1.0;0;1.0;1.0;2.0;0.4;0.0;0.7222222;0.0;5.0;5.0;3.1;0.25;-1.8480000000000003;1.368;0.8611111044883728;0.5444444417953491;5
teammates.ui.request.StudentsEnrollRequest.StudentEnrollRequest;6.0;2;0;4.0;14.0;15.0;1.0;6.0;9;0;28;11;1.0;0;1.0;1.0;2.0;-1000;0.0;0.68421054;0.0;6.0;6.0;3.25;0.25;-2.64;1.4200000000000002;0.8421052694320679;0.5368421077728271;2
teammates.ui.request.ErrorReportRequest;4.0;2;0;3.0;9.0;0.0;1.0;4.0;3;0;18;7;1.0;0;1.0;1.0;2.0;-1000;0.0;0.7647059;0.0;4.0;4.0;2.25;0.25;-1.9800000000000002;0.98;0.8823529481887817;0.5529411792755128;1
teammates.ui.request.FeedbackSessionRespondentRemindRequest;3.0;2;0;4.0;7.0;0.0;0.75;3.0;2;0;13;4;1.0;0;1.0;1.0;2.0;0.3333333333333333;0.0;0.8125;0.0;3.0;3.0;2.083333333333333;0.25;-1.21;0.92;0.90625;0.5625;2
teammates.ui.request.BasicRequest;2.0;1;20;22.0;4.0;1.0;1.0;2.0;0;0;7;2;1.0;1;0.0;-1000;1.0;0.5;0.0;0.0;1.0;1.0;2.0;1.125;0.25;-1.485;0.94;0.5;0.0;21
teammates.ui.request.Intent;0.0;0;0;12.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;12
teammates.ui.request.FeedbackQuestionCreateRequest;0.0;2;0;1.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;0
teammates.ui.request.FeedbackQuestionUpdateRequest;0.0;2;0;2.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;1
teammates.ui.request.CourseUpdateRequest;0.0;3;0;1.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;0
